"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@JeruselamBells Watch Her for more Joaquin Phoenix or the Dark Knight if you want to stay in Gotham a little bit lo<U+2026> https://t.co/lVIWREIBvo",FALSE,1,"uwumotionn",2020-02-15 01:46:30,TRUE,NA,"1228495768379629568","1208883161930715136","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@travisthekal For even more supernatural scaries, check out The Order, Chilling Adventures of Sabrina or The Magicians #whattowatchonnetflix",FALSE,1,"travisthekal",2020-02-15 01:44:58,FALSE,"1228462148269092864","1228495381790707713","1012006196130312195","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@david_a_farnum Try Love, Death and Robots (get those cyberpunk feels), Ex Machina and Her! #whattowatchonnetflix",FALSE,1,"david_a_farnum",2020-02-15 01:44:55,FALSE,"1228464392490102784","1228495372957495297","942401529126047746","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@Noah_C_96 try Schitt's Creek next!",FALSE,2,"Noah_C_96",2020-02-15 01:44:36,FALSE,"1228464558249009153","1228495293488017408","1096187773059506176","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@coseliiii Sounds like you should try Master of None or Crashing #whattowatchonnetflix",FALSE,1,"coseliiii",2020-02-15 01:44:30,FALSE,"1228462602910683136","1228495264434065409","1011625647658106881","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@mnshurricane Dark is so good!  Try watching The Rain next.",FALSE,3,"mnshurricane",2020-02-15 01:43:40,FALSE,"1228464774620614656","1228495057105379329","106916420","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",1,FALSE,FALSE,NA,NA
"@b_sydelife Castlevania is a good follow up anime! Try it out! #whattowatchonnetflix",FALSE,1,"b_sydelife",2020-02-15 01:43:30,FALSE,"1228464593846095873","1228495016408031232","1270656176","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@jwnichole Safe and The Five are two more excellent shows from Harlan Coben #whattowatchonnetflix",FALSE,4,"jwnichole",2020-02-15 01:43:04,FALSE,"1228466207529066496","1228494907431624705","25195476","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@fivefootsynapse Try Mortel for more mythology-inspired TV or the Chilling Adventures of Sabrina for magic and spells #whattowatchonnetflix",FALSE,2,"fivefootsynapse",2020-02-15 01:40:50,FALSE,"1228462458102140928","1228494343276834818","1216932147866435585","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@ladybee_hp we recommend you enroll in Sex Education #whattowatchonnetflix",FALSE,1,"ladybee_hp",2020-02-15 01:40:44,FALSE,"1228466855825666053","1228494320178810881","834082004115206144","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@MattGeekHD2UFan You might want to check out Locke &amp; Key, The Chilling Adventures of Sabrina and The Magicians #whattowatchonnetflix",FALSE,2,"MattGeekHD2UFan",2020-02-15 01:38:30,FALSE,"1228462232973070336","1228493756627898368","874528466481360896","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@Obispodelperreo Try another Safdie Brothers' film <U+2014> Good Time <U+2014> next. #whattowatchonnetflix",FALSE,2,"Obispodelperreo",2020-02-15 01:36:32,FALSE,"1228462484962471936","1228493259665702912","1168005913833349120","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@Ceesee2 The Magicians! Good vs evil but also complicated morals and shades of grey. And magic. Lots of cool magic. #whattowatchonnetflix",FALSE,1,"Ceesee2",2020-02-15 01:35:25,FALSE,"1228466459816402944","1228492978920005633","874438077103702016","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@mollyjasinski for even more crackling dialogue courtesy of Aaron Sorkin, why not try Steve Jobs or The West Wing? #whattowatchonnetflix",FALSE,1,"mollyjasinski",2020-02-15 01:35:23,FALSE,"1228461834203750404","1228492970506280960","19461770","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@Joshdenny01 If you liked Better Call Saul, you will love Breaking Bad, The Ozark and Narcos #whattowatchonnetflix",FALSE,6,"Joshdenny01",2020-02-15 01:35:09,FALSE,"1228466496189476864","1228492914864672769","846408565","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",1,FALSE,FALSE,NA,NA
"@cathgeorge909 Dexter and Dirty John are perfect shows to watch next.",FALSE,1,"cathgeorge909",2020-02-15 01:33:57,FALSE,"1228466261346091008","1228492612828585990","3361595386","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@AmandaBeeTweets Designated Survivor, Madam Secretary, and House of Cards will give you all the political drama you<U+2026> https://t.co/1r1p3EjRcR",FALSE,2,"AmandaBeeTweets",2020-02-15 01:33:38,TRUE,"1228462323096080384","1228492531089989632","1075446109","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@_DWilliams_97 Sounds like it's the perfect time to try Signal or The Matrix #whattowatchonnetflix",FALSE,2,"_DWilliams_97",2020-02-15 01:33:35,FALSE,"1228466869146914817","1228492518192533504","180962225","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@mstbluee Big Mouth, Paradise PD and Afterlife for that existential kick! #whattowatchonnetflix",FALSE,3,"mstbluee",2020-02-15 01:32:43,FALSE,NA,"1228492301665742849","4855793739","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@alshebly_m You should check out The Good Place and Parks and Recreation from the same creator! Or Great News for m<U+2026> https://t.co/9WbHjPwf9Z",FALSE,6,"alshebly_m",2020-02-15 01:31:29,TRUE,"1228467785858211840","1228491991475990528","4324430774","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@aunty_tea Atypical IS great!  Also Derry Girls - a must watch comedy about friends in Ireland in the early 90s.",FALSE,5,"aunty_tea",2020-02-15 01:31:01,FALSE,"1228462826680967171","1228491874442317830","36868548","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@TrisTheNerd Dirty John for some of that twisted character action, The Flash for superhero shenanigans and Jessica<U+2026> https://t.co/4BNjRN2j7j",FALSE,3,"TrisTheNerd",2020-02-15 01:30:53,TRUE,"1228468792407318528","1228491839189258240","3280883402","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@Bonesaw91126656 Try Dracula, made by the people who brought you Sherlock.  #whattowatchonnetflix",FALSE,2,"Bonesaw91126656",2020-02-15 01:29:54,FALSE,"1228471104093728770","1228491590769029120","1221848915999363075","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@sp00xh Secret Obsession, Riverdale, Dexter, and Elite will give you all the twists and turns. #whattowatchonnetflix",FALSE,1,"sp00xh",2020-02-15 01:29:05,FALSE,"1228467605700333570","1228491387009671168","840010719097683972","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@larsenandrew09 Game Over, Man! Has some good buddy comedy vibes. Or Medical Police, if you're feeling more procedu<U+2026> https://t.co/U4pVhsEI39",FALSE,1,"larsenandrew09",2020-02-15 01:28:30,TRUE,"1228470780591128577","1228491240133492736","2686782812","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@JeruselamBells watch The Good Place next, it won't let you down.",FALSE,0,"JessicaaMoodyy",2020-02-15 01:28:29,FALSE,"1228463278281510914","1228491236878770177","1208883161930715136","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@LindseyGray11 for something delectably dark and mysterious, try Chilling Adventures of Sabrina or The Order #whattowatchonnetflix",FALSE,0,"LindseyGray11",2020-02-15 01:28:29,FALSE,"1228461805044977666","1228491235796627458","69659059","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@BollyBrit Glad you liked it! Try The Chilling Adventures of Sabrina, The Order or The Magicians for more magical m<U+2026> https://t.co/jx8f0LZyq6",FALSE,3,"BollyBrit",2020-02-15 01:27:49,TRUE,"1228468861483311104","1228491068653686785","20285047","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@Cleveland_Lover The Pharmacist for more true crime, and the Mind of Aaron Hernandez would be perfect follow ups. #whattowatchonnetflix",FALSE,1,"Cleveland_Lover",2020-02-15 01:27:03,FALSE,"1228469283317059586","1228490874352492549","2663928967","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@tferraino60 Try Okja--more Bong Joon Ho for you! Or In the Shadow of the Moon--sci fi drama. #whattowatchonnetflix",FALSE,2,"tferraino60",2020-02-15 01:25:13,FALSE,"1228471114982215680","1228490412895154177","81469663","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@AyeFenty0 Safe and The Five are more great shows from Harlan Coben, author of The Stranger. For something closer t<U+2026> https://t.co/EC65nxYGr9",FALSE,4,"AyeFenty0",2020-02-15 01:25:03,TRUE,"1228472779118383105","1228490370583007233","909821233533001728","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@Jonr06 If you liked Black Butler, then Castlevania or Kakegurui will be your next anime obsession. #whattowatchonnetflix",FALSE,2,"Jonr06",2020-02-15 01:24:30,FALSE,"1228472047996633089","1228490231978037250","1022485416576999425","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@TiredAsAMonster Try The Bonfire of Destiny for an excellent period piece and The Rise of the Phoenixes for an epic<U+2026> https://t.co/4mDFECRUPl",FALSE,2,"TiredAsAMonster",2020-02-15 01:24:03,TRUE,"1228476758795673600","1228490119046406144","1228042323927470087","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@ardsep Watch Money Heist for some intense crime drama or El Chapo for a story about a notorious drug lord #whattowatchonnetflix",FALSE,1,"ardsep",2020-02-15 01:23:42,FALSE,"1228463504203624449","1228490030374686721","95602226","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@AnneLaure_LB Aww! Chip and Potato is something you can enjoy with your kids; and Hilda too--beautiful animation. #whattowatchonnetflix",FALSE,2,"AnneLaure_LB",2020-02-15 01:23:26,FALSE,"1228472031177531392","1228489966470205440","476009716","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@Miguel_Swift95 sounds like it's time to re-watch @taylorswift13 's reputation stadium tour",FALSE,12,"Miguel_Swift95",2020-02-15 01:23:11,FALSE,"1228464396890001408","1228489901987057664","144906443","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@princess_harmm Here<U+2019>s a few others that might strike your fancy: The Perfect Date, Tall Girl or Sex Education. BTW<U+2026> https://t.co/xD4na1hf5d",FALSE,8,"princess_harmm",2020-02-15 01:19:48,TRUE,"1228461777240891393","1228489051512156160","1296942505","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",1,FALSE,FALSE,NA,NA
"@hamsterkookie Ouran High School Host Club! Try it out! #whattowatchonnetflix",FALSE,2,"hamsterkookie",2020-02-15 01:19:27,FALSE,"1228481026235752448","1228488963373092864","3081439375","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@Dany_Bolo These romcoms will give you all the feels! <U+0001F970>Happy V Day!

<U+2764><U+FE0F>Someone Great <U+2764><U+FE0F>Set It Up <U+2764><U+FE0F>Always Be My Maybe <U+2764><U+FE0F>The Perfect Date <U+2764><U+FE0F>",FALSE,3,"Dany_Bolo",2020-02-15 01:18:42,FALSE,"1228485408503279617","1228488773035491328","62335791","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@ngb259 Tau, Snowpiercer and the Cloverfield Paradox for sci-hi + horror vibes. #whattowatchonnetflix",FALSE,1,"ngb259",2020-02-15 01:17:02,FALSE,"1228471702948106240","1228488353110163456","948260643097972736","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@NetflixFilm <U+0001F440>",FALSE,37,"NetflixFilm",2020-02-15 01:17:01,FALSE,"1228487945583091712","1228488350778019840","976604963743842304","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","netflix",4,FALSE,FALSE,NA,NA
"@scifichick25 If you liked The Witcher, you might enjoy Kingdom and The Order #whattowatchonnetflix",FALSE,4,"scifichick25",2020-02-15 01:16:38,FALSE,"1228463845384941568","1228488253617135622","17243326","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@FollowingBliss1 Try Ragnarok or October Faction for more fantasy action #whattowatchonnetflix",FALSE,2,"FollowingBliss1",2020-02-15 01:14:04,FALSE,"1228484929991741441","1228487606733811712","1385675696","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@PradaGBlanco The Witcher for more sword fighting. Rise of Empires: Ottoman for more medieval drama. #whattowatchonnetflix",FALSE,4,"PradaGBlanco",2020-02-15 01:12:55,FALSE,"1228482829891317760","1228487316626452480","123055072","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",2,FALSE,FALSE,NA,NA
"@Goldiegal48 8 Maybe try Cable Girls or Mansfield Park for some more period goodness #whattowatchonnetflix",FALSE,0,"Goldiegal48",2020-02-15 01:12:31,FALSE,"1228472086471094274","1228487217603018756","312234768","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@NevohI how about The Perfect Date and Kissing Booth. If you've seen those, try The Breakup Playlist",FALSE,0,"NevohI",2020-02-15 01:12:31,FALSE,"1228478871646982145","1228487216487444480","1226585672695402502","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@Goldiegal48 Maybe try Cable Girls or Mansfield Park for some more period goodness #whattowatchonnetflix",FALSE,1,"Goldiegal48",2020-02-15 01:11:03,FALSE,"1228472086471094274","1228486847829028864","312234768","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@AllenHopson2 Try Kipo and the Age of the Wonderbeasts! Beautiful animation in a surreal setting. #whattowatchonnetflix",FALSE,3,"AllenHopson2",2020-02-15 01:10:28,FALSE,"1228481328393396224","1228486701531750400","2747043493","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@JumpingCactus01 Ajin: Demi-Human is great any day of the week (but really steps it up on Fridays) #whattowatchonnetflix",FALSE,2,"JumpingCactus01",2020-02-15 01:09:16,FALSE,"1228483637752061953","1228486398178734080","2154800593","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@pobuda_kaitlyn If you want more creepy houses try The Haunting of Hill House if you want more magic try Chilling A<U+2026> https://t.co/Haa848Y9TZ",FALSE,2,"pobuda_kaitlyn",2020-02-15 01:08:37,TRUE,"1228483358126153729","1228486236349878274","1228186353843589126","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@gilsery Try out Travelers, The Magicians, or The Umbrella Academy next! #whattowatchonnetflix",FALSE,2,"gilsery",2020-02-15 01:08:30,FALSE,"1228483618021855232","1228486208273121282","56950210","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@the_dupontonian Then perhaps now is the perfect time to try out The Duchess, Peaky Blinders or The Rise of Phoenixes #whattowatchonnetflix",FALSE,1,"the_dupontonian",2020-02-15 01:08:29,FALSE,"1228468501926596608","1228486204481556483","546553296","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@maryriveraaaa Sounds like now is the perfect time to check out The Kissing Booth, The Perfect Date or The Last Summer #whattowatchonnetflix",FALSE,2,"maryriveraaaa",2020-02-15 01:06:49,FALSE,"1228471167717167104","1228485782597402624","973630155825598465","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@Lexii16301539 If you want more Leo, try Inception. If you want more period piece romances, The Guernsey Literary a<U+2026> https://t.co/CW10F0jP6Z",FALSE,0,"Lexii16301539",2020-02-15 01:06:36,TRUE,"1228481785920552961","1228485729405280256","1223445078078713857","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@MetalBMX1 Watch Her for more Joaquin Phoenix or The Dark Knight if you'd like to stay in Gotham a little longer #whattowatchonnetflix",FALSE,0,"MetalBMX1",2020-02-15 01:04:32,FALSE,"1228470480425963522","1228485207373860864","1219373265992519681","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",1,FALSE,FALSE,NA,NA
"@Macthebug Murder Mystery or Set it Up--one's a great comedy and the other's a great romantic comedy. #whattowatchonnetflix",FALSE,3,"Macthebug",2020-02-15 01:03:52,FALSE,"1228481298307723269","1228485041619075074","2463181470","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@JosephRymasz Try the Magicians! Sprawling world with great characters and a lot of fantastical adventures. #whattowatchonnetflix",FALSE,1,"JosephRymasz",2020-02-15 01:01:22,FALSE,"1228482053315997698","1228484412469317641","1881376628","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
"@dooley7uga For clever comedy, try Schitt's Creek. For metaphysical comedy, try The Good Place. For slightly cringy<U+2026> https://t.co/cMv2rY4MNi",FALSE,1,"dooley7uga",2020-02-15 01:00:32,TRUE,"1228481292054016001","1228484199889457153","3276845245","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","netflix",0,FALSE,FALSE,NA,NA
